Tweet,sentiment
"7 la ultima vez no te vi y fue bien triste. :( ven pronto pls . from the collection Subway Love by Nobuyoshi Araki http://t.co/vDmT6wjTQl
",-1
"@efa_lamejor @FranchuC9 Yo no las puedo seguir mirando xq tengo q comer :(
",-1
"Con razón yo me quedé chiquita...:( http://t.co/DATzOcprwe
",-1
"Que susto que me hiciste pegar viejita :(
",-1
"@Beckytty Ya era hora :(
",-1
"A mi lo de anoche no me duele tanto como que Karen esté brava y no me diga nada :(
",-1
"@WillyrexYT @vegetta777 Vengaaaaa una fotito juntos :(
",-1
"@FressnoDJ a mi coño :( XDDDDDDDD
",-1
"@marialelandia @3sheromen bueno :(
",-1
"@VictorEstacado a veces se echa de menos las ayuditas de Bugisoft :(
",-1
"@J_enni_N aun con la pulseraaa :( bien dices nunca es tarde para empezar
",-1
"COMO ME CAGA LA GENTE QUE LASTIMA A LOS ANIMALES, LOS ODIO, LOS ODIO, NUNCA DESEO EL MAL PERO OJALA SE PUDRAN :(
",-1
"O sea la tormenta se dio por vencida :(
",-1
"@CamilaCorrealM esa serie era la mejor :(
",-1
"Pero yo que he hecho ? :(
",-1
"Feliz Cumple Bebe @AbrahamMateoMus Ya 17 años :( ya sos todo un hombre no crescas mas :( TE AMOOOOOOOOOOOOOOOOOOOOOOO http://t.co/WMvNo4wfCF
",-1
"@Flashito_ @pinguinoenfadao os odio :(
",-1
"yo solo quiero que alguien este conmigo hoy para no sentirme así :(
",-1
"@GLORIATREVI ERES UN AMOR, pero nunca me has respondido un Twteet ... :( Porque?
",-1
"Por una parte me alegro que Maroon 5 no venga a Venezuela... Ni vendiendo mi cuerpo un año podría pagar la entrada :(
",-1
"Y por Romeo la calle estaba cerrada y había mucha gente loca. Ayer san Cristóbal estaba muy loquini :(
",-1
"NOVIO Q DESCONFÍA DE SU NOVIA.. ES NOVIOO DESCONFIADOOO ..:(:(:(&lt;/3
",-1
"Yo vivo amargada todo el tiempo :(
",-1
"Anoche la vi a la hermosisma de Romi , es el doble de linda en persona, no pude sarcame foto con ella por que habia mucha gente :(
",-1
"@helencitazeba10 Dejanos a los feos :(
",-1
"@LoreAttwell te estas tardando mañana es mi ultimo día :(
",-1
"Tengo un leve precentimiento q voy a quedar abrasado de un auto  se me hacelera la moto :(
",-1
"Soy muy amargada :(
",-1
"@TataMontoyaC y mi sugerencia? :(
",-1
"entiendo que te importa mas ellos que yo... :/ :(
",-1
"Lo malo de encontrar tu media naranja es que a veces ya está exprimida. :(
",-1
"@carplalii jajajajajaja te extrañooo :(
",-1
"@15ValeRivera jajajja es encerio amiga :((
",-1
"Yo que se :(
",-1
"cada vez estoy peor :(
",-1
"@Maaguchiii ah bueee.Es el colmo.Tu mach.:( :(
",-1
"Ni el mejor de los cosméticos, ni tan solo el mejor medicamente, me pueden convencer de q esto sea lo correcto.... :( http://t.co/iXalUW2R1g
",-1
"No entiendo porqué tengo en la mente la canción ""Mientes tan bien"" JAJAJJAJA !! :(
",-1
"@mariarosarc es mi mejor amigo :(
",-1
"@Lopaaax @MarcosTozziSk8 oh pero nada que ver :( yo quiero saber que estudiar
",-1
"Lo que necesito de vos :(
",-1
"Hoy el dolor está matandome :(
",-1
"No se si soy muy gay pero me dan ganas de llorar ver estas cosas :( https://t.co/mf8KIPpY2e
",-1
"De los cuales estan muy caros y algunos no se encuentran :( https://t.co/7Fvb2eosDs
",-1
"mmm... .igual es bacán tener a mi abuela de visita, .pero sus ronquidos, xqxqxqxq :(
",-1
"Les prometo que mi ausencia terminara pronto :(
",-1
"@Mariandreea_ lo se, pero aun no renuncia el maldito :(
",-1
"@LolValdez @Corianobi  iba a salir a comprar hamburguesa y esta cerrado :(
",-1
"#MeJodeMuchoEsoDe Tener que borrar tweet y volverlos ah escribir por que me confundí no se puede editar  :(
",-1
"@Laura_Hyliana @FAVmuel por tontos. :(
",-1
"Quiera o no a pesar de todo siempre fue mi amigo :(
",-1
"@mileyyka porque :(
",-1
"@CaarMQ bueno :(
",-1
"Tengo una resaca de la puta madre :(.By: ague
",-1
"Ya en serio, ¿cómo que los instructores de los gimnasios no son para llevármelos a mi casa para seguir calentando? &gt;:(
",-1
"Ngvnada vale, ahora quiero una maxi doña! Y me disculpan lo de nagvnada :(
",-1
"@LaTitinomas creo que es porque nos tienen bloqueados,  es de @Noti7Guatemala :(
",-1
"xq tienen q existir los ap :(
",-1
"Sabes que has crecido cuando te quedas dormido en el sofá y despiertas en el sofá :(
",-1
"yo supongo que soy la 1 :(.¿ustedes cual son.?.BeliebersVoteNow.#MTVHottest Justin Bieber http://t.co/mhaLn6n1LW
",-1
"@andyeli69 pero es que es Harry :((((
",-1
"Oye si ves este tweet enserio quiero hablar contigo :(
",-1
"a el le puede la rulitos .. JAJA .. .:(
",-1
"Que pendeja :(
",-1
"@ZambranoXG Porque pue?:(
",-1
"COMO ES LA VIDA NO ¿?  :(
",-1
"@FionaaaR5 ah mira, yo te extraño a vos &gt;.&lt; bue si &lt;3 :(
",-1
"Daria todo por estar cerca de ti y verte pero eso esta lejos de mi :(.@5SOS @Michael5SOS ..#ShesKindaHotVMA http://t.co/GesDmge3YN
",-1
"@BiHaneul Bien, con un dolor de cabeza Horrible! :( y tu, como has estado?
",-1
"Despertar con cumbia. Diganme que es joda que esta no es mi casa. Me cambiaron a mi hermanita :( :( :( :(
",-1
"25 - Puta, a ver si jugamos más al lol y te echas un novio gaditano :(
",-1
"Viuda de  #SitiadosTVN :-(
",-1
"@diego_pozo_ ya no es dierocknroll :( recién me doy cuenta
",-1
"Admito que estoy llorando con teen beach movie 2 :((((((((((((((((((((
",-1
"okey ya no subo ni mierda :(
",-1
"y este es un dolor que no le deseo a nadie :'( que descansen en paz mis abuelas :(: me siento deprimida
",-1
"Quiero verano :( http://t.co/ytY1sP5m4R
",-1
"2 minutoooooooos! Espero pasar :(
",-1
"A caso soy la única persona que no estudia ? :(
",-1
"y yo aun pienso que justin tiene 16 :(.#MTVHottest Justin Bieber
",-1
"Camino de jerez :(
",-1
"@awkatreftrefun yo en deportes :(
",-1
"@YessicaVillal19 yo se, pero mi cabeza va a reventar parece :(
",-1
"Soy más blanca que la chucha :(
",-1
"¿Qué les pasa? Lo ocurrido en la época nazi no tiene nivel de comparación con nada que estemos viendo, por más terrible que sea :(
",-1
"te extrañoooo :(
",-1
"¿Por qué no me estás abrazando y dando besitos? :( - just–be–unique: t-w-i-s-t-e-d-lines: porque está... http://t.co/ifGGgJsx3b
",-1
"@z_curving te doy comida?:(
",-1
"Alguien que me hable a wpp? :(
",-1
"@InoshkaSerpa JAJAJAJAJjjJjJJj ay ya :(
",-1
"@ArkhamFlame @NeinThousand  :( mi mejor amigo
",-1
"@RaulGon77 @AdrianGuindi y terminamos el primer partido con dos posibles lesionados a sumar a los que ya teníamos. Esto es de traca. :(
",-1
"@josad_ La extraño :(
",-1
"@JuanQuiceno07 Siempre te veo en mi TL pero no tengo mas referencias tushas :(
",-1
"@BigMartus menos mal es que no he entendido lo de beerpong, por qué :(
",-1
"AHORA LOS 2 :( #MTVHottest Justin Bieber
",-1
"@SoleCardozoPy me podes seguir porfavoooooorrrrr :(
",-1
"@revistaproceso @marcelaturati me partió el corazón :(
",-1
"DESPUES DE DORMIR DOS DIAS SEGUIDOS CON EL Y HOY NO :( LO EXTRAÑO JJAJA
",-1
"Y me gustaba mucho Habbo :(
",-1
"cuando compruebas??.que las palabras que te ofenden. dueleeen mas cuando las dice la persona q te importa :( :v :o — feeling sad
",-1
"Aww si se va el abuelo :( #MasterChefMX
",-1
"@LauttaroDaniel si me siento mal :(
",-1
"Que chico tan tierno, lástima que anoche no lo vi :(
",-1
"No me hallo si mi novio no me anda enviando :( :( :(
",-1
"No entiendo porque a la gente no le gusta el té tan rico que es :(
",-1
"Serás mi bebé siempre . :(((( #JoeLuque15Primaveras @JoeLuque_
",-1
"Ya no tengo nada con ese Yoongi, Baymax un 1 año :( https://t.co/T190yplDHo
",-1
"Se me rompio el tactil :(
",-1
"me siento mariada :( quuiero mimitos
",-1
"1994..! Si sabes que Pa so en eSa Fecha da RT... Si no sabes No vale la pena y ignora :(  #MTVHottest justin bieber  comenta con el ht
",-1
"pq no puedo tener mi cabello tan lindo como el de algunas niñas :((.xq xq xq
",-1
"@siilviaaa ay pero :(((( enserio eres adorable te lo juro
",-1
"¿Cómo que mañana ya me inscribo? :(
",-1
"@drscht @camiloangaritta la gorra se me la cagaron 😢 yo no pedí firmas :(
",-1
"@pejiquera Scrubs es de médicos, pero es comedia :(.P. D: No te gusta nada.
",-1
"@PanalinEcuador :( uy mi esposo se levanta pero no la coge se hace líos por que la bebe grita y no sabe q hacer
",-1
"@JuanTer88802808 @Apploide xD maldita secundaria &gt;:(
",-1
"Ay Dios, estamos solos en Norte de Santander; q triste cuando quieren votos nos buscan y cuando no, solo somos paramilitares.. :-(
",-1
"Quiero palomitas de maíz. :(
",-1
"@unmatchedjb ohhhh :( bueno capaz hagan mas links cuando este apunto de empezar
",-1
"Antes me la pasaba viéndome por skype con karen y ahora ni eso :((((
",-1
"—Me compré una camisa en rebaja. ¿Adivina Que marca? —Tu pobreza —Ay :(
",-1
"Che me aburro :((
",-1
"@luluduenaok Yo se que lo extrañass! es que hace mucho que no te veooo ami! :(
",-1
"Detesto equivocarme :(
",-1
"@kaidose_lou No va a pasar nada o no sé :( no cre(quier)o
",-1
"me canse de ser el mejor y nadie nunca lo vio :(
",-1
"No trates como exodia al que te trata como tazo de minion :(
",-1
"@AramCastillo tistaño :(
",-1
"me sumban lo oidos muy seguido :(
",-1
"recien se fue mi amor :(
",-1
"Nunca nadie me había llamado mentirosa y egoísta tantas veces. La pena es que eso lo crea la persona que convive conmigo :(
",-1
"Veo galaxias en los ojos de una persona que no ve ni una simple estrella en mi. :( (t)
",-1
"Te extraño cousin :( by aldorojas13 http://t.co/stEpK9V9Hh http://t.co/HmjyVwYXZb
",-1
"dime quien es :(( a un que sea una pista http://t.co/NF9cDLlFWC
",-1
"@skayferreira pero ya ando triste :(
",-1
"Foto: :( http://t.co/1a1Gw9ExHh
",-1
"yo voy a dar rt a lo de los números dejadme en paz :(
",-1
"@karyMtzz Ay, es que estás muy alta :(
",-1
"Me pasaba :( https://t.co/BNSLT5WL5O
",-1
"No creo que llegue a dormir :(
",-1
"@Jfer_FS @ChicleStark no, ya lo quiero de nuevo, ya no le digan nada :(
",-1
"@GabiMelon mentiras, no le creo a nadie :(
",-1
"@danucesarii q mala :(((((((((
",-1
"@wayuuprincess no alcancé a conectarme :( me hubiera gustado saludart y hacert algunas preguntas, que tengas buen viaje. Conectarse prontito
",-1
"Hasta me olvido como usar mi laptop porque ya casi ni la toco :(
",-1
"@WillyrexYT que las tima :(
",-1
"Dale bb :( shoro contestame
",-1
"@javierenrriques :( yo también te extraño me haces falta :c ahre
",-1
"Adivinen a quien se le descompuso su celular por pinche borracha :(
",-1
"Termine la serie la puta madre, siento un vació :( ah
",-1
"Hp ganas de enviar ese mensaje, necesito ser fuerte :(
",-1
"@ReyBastidas dónde quedaron los besitotes y abracitotes? :(
",-1
"MOMENTO ✋ la cosa es contra el :( https://t.co/uNcBqDBaT5
",-1
"@Una_Tal_Pilar aca esta el negro :(
",-1
"Domingo de Pumas... los voy a extrañar :(
",-1
"@SaberAngelArtJ no tengo suficiente poder para elegir estudiantes :( con quién te tocó?
",-1
"Pobre torrico :(
",-1
"Quiero jugar basket y mi balón está ponchado. Ok :(
",-1
"A dormir,mañana cole :(
",-1
"@PabloEspOficial .Hola! Te lo ruego seguime? es mi sueno :o :(.Polonia te ama mucho y recuerda en Tu ;3.Pablitooooo ♥.x12
",-1
"@DenisseGarciaa_ perdieron ayen en casa 4-0 jajajaja bien fritos :(
",-1
"@TheDustinLuke  @IamNihill    NO PUDE CONOCERLOS  :( ME SIENTO TRISTE TEAMO
",-1
"@ElMismoCohen Falto yo a tu lado. :-(
",-1
"@CastorasDeCD9 QUIER GANAR EL PALIACATE DE @soyfreddyleyva :( PORFAVOR.@OYELAZONACODER  .#OYELAZONACODER .QuieroGanarElPaliacateDeFreddy✖871
",-1
"me rompi el ligamento del pie :( un mes bota y muleta 👎👎👎👎
",-1
"Avía algo en tu mirada que me enamora, pero ya no te volveré a ver jamás :(
",-1
"Creo que hoy no podré votar, ya que estoy internada y no me dejan usar el celular :(.BeliebersVoteNow .#MTVHottest Justin Bieber
",-1
"Mañana empiezo la escuela :-(...#WhereAreUNowVMA.BeliebersVoteNow.#MTVHottest Justin Bieber
",-1
"Alguien que me done un poquito de paciencia?? :(
",-1
"Anoche soñé que iba a Makro a bachaquear con @SamyCFC y @patystifano_ :(
",-1
"Súper triste :( https://t.co/8h8G4GwU77
",-1
"Quedan 50 minutos para que terminen las vacaciones :(((
",-1
"No puedo dormir :( será por los nervios?
",-1
"nadie pelea conmigo :(
",-1
"@FrikySam La perra de mi abuela dio a luz y quedo atorado en unos alambres la cabecita y lo saque :( quiero llorarrr
",-1
"@VickyMartino_ un finde, viste como es la gente nerd que estudia :(
",-1
"Se abra enojado con migo?.Espero que no :(
",-1
"La salude en el cachete ni ruido iso para saludarme, me apoyo la cara nomas :(
",-1
"28,hermosa,tu cabello 😱nunca sale con nada jaja :-( siempre en mis interacciones💕 me gusta hablar contigo.
",-1
"último día en uk :(
",-1
"Hoy última sesión de kinesiología! :(
",-1
"@baltimella mellita usted a que le llama vip? Habían famosos que era vip :(
",-1
"Hoy extrañe mi celular mucho :(
",-1
"Cazafantasmas, la caricatura. ¡La extraño! :( http://t.co/fqpHnE0ntD
",-1
"Alguien quiere Sex Rol... Ginny me da Amor :(
",-1
"@xPure_Firex te habia etiquetado en una foto pero no se que pasó :(
",-1
"#7MesesSinROMANce lo que se te extraña roman :(((
",-1
"Faltó San Felipe :( https://t.co/UO6pinjibJ
",-1
"otra vezzzz tarde :(
",-1
"En cualquier momento muero :(
",-1
"@netoeIi @Geomena_ Tretas :(
",-1
"No me puedo dormir :( , http://t.co/7yis1pNAsR ^•^
",-1
"@Vickyyy1D yo siempre voto pero nunca me hacen RT :(((( me ignoran xDDD
",-1
"Como te podes ir de esta hermosa familia como :(.BeliebersVoteNow.#MTVHottest Justin Bieber
",-1
"@ferpmiranda Lo malo de ser pobre bae jajajaja :(
",-1
"Te extraño perro :(  @ELCANSERBERO
",-1
"#WhyILoveLiam Cerca de tu cumple y tengo miedo no poder conectarme para felicitarte :(
",-1
"Cagada que la china sea así :(
",-1
"A veces extraño a muchas personas...  :(
",-1
"No doy mas con el dolor de panza la conchhhh :(
",-1
"No sé si añadir algo más. Bueno sí, menos ser cursi y más comerte coños. ..P.D: A ver si me das famita o algo macho :(
",-1
"Quisiera :( http://t.co/Iv6HtNEx0I
",-1
"Está barato :( No los entiendo. http://t.co/GoR1IRJwEv
",-1
"@MatiasRiverosOK jajajaja por decir la verdad????? :(
",-1
"@MartuATL ay beba, yo a vos :(
",-1
"Pobre mi carrito :(
",-1
"Hice las cosas mal mal mal :( 👌👏
",-1
"Yo también quiero enamorarme como Rapuncel :(
",-1
"Creo que este semestre va a ser de mucho Zaat :(
",-1
"Holaaa 😍. De hace un rato en el #obelisco!  ♡.Que me cague de frió :( https://t.co/NoVegk8dvJ
",-1
"Como extrañaba a mi hermosa novia :(
",-1
"@meogaitan yo también y pago mis impuestos :(
",-1
"Por qe te fuiste?? te extraño tannto :( :o
",-1
"Donde estara yuus :(
",-1
"Estoy rompiendo el código de las amigas :(
",-1
"No puedo mas con todo esto... Me superaa uuff :(
",-1
"Desde el jueves no la veo a aylu, es mucho tiempo :( ah jajajajajajajaj
",-1
"Rt con lo que me dijo tamara :( yo pensaba lo mismo de ella.
",-1
"Toy mas activada que tu vieja ajaja no puedo dormir :(
",-1
"@RekklesTkm hasta ahora no me seguias? :((((
",-1
"Puto domingo tengo hacer tarea :(
",-1
"Ay me muero :-( se enojó posta jajaja
",-1
"Estoy asustada sin saber que hacer :(
",-1
"Q golpazo me di :( me re duele
",-1
"@Mariia_eu xixo aún no sé, es que me regalaran las entradas :(
",-1
"@brayan_rod11 eso lo sé :(, la última vez que fui no estaban ya y casi lloro ajajajajaj D:
",-1
"Que termine luego esta semana, quiero volver a ser bonito :(
",-1
"Odio la lluvia si no es a su lado :(
",-1
"Y mañana es lunes :( empiezan  clases pff...
",-1
"OPM demuestra hasta el final ser un kaibil....:-(
",-1
"#NuncaMePasoEsoDe encontrarme un billete en la calle :(
",-1
"RT RT no quiero que perdamos pero al parecer lo estamos haciendo :(.#VoteFor1D.#MTVHottest One Direction http://t.co/LZp5aaUUJK
",-1
"Pasan los años y mas d lo mismo, no hay forma, tenemos la negra, es desesperante :-( @SomosACMilan  @redblackcircle @acmilan
",-1
"@_GabrielaSuarez pero que hiciste &gt;:(
",-1
"Mañana entra mi bebé al kinder y no voy a estar para acompañarlo :(
",-1
"mi espaldaaaa, mis huesoss, toda yo, me duele :-(
",-1
"Mierda :( https://t.co/MMi9SFxfNf
",-1
"@cheliyem sino si chaira :((((((((
",-1
"@noi028 Pero yo prefiero mover para hacer algo y no poner pavadas por acá :( Debe haber algo que pienso mal :( :(
",-1
"@RUBENVODKAS ESO NO SE HACE SABES? :(((((((((((((((((((((((((((((((((((((((((((((((((((( no, no fui, vos?
",-1
"“Ay :(” —Yo, dándole mi apoyo a alguien que se siente muy mal. http://t.co/3liOMsk4FN
",-1
"La extrañoooo hace un dia que no hablamos :( ojala pierda su orgullo
",-1
"Cómo voy a extrañarte román :(
",-1
"Y yo veo CSI y me acuerdo de ella :(
",-1
"Necesito ese Kit para hacer mas amena mi vida de chacal :( @Natalia_Tellez #RetoPMTelehit y #TelehitMusicPMKit..x32
",-1
"Tendre que esperar al viernes :(
",-1
"@Paolaterron contesta wha :(
",-1
"@_cheellee deseo, deseo , deseo , y deseo :(
",-1
"mañana medico :(
",-1
"no doy mas,me pongo para el ojete siempre :(
",-1
"Oigan amigos,  necesitó trabajo jajaja :(
",-1
"Quiero cambiar el header de Wattpad pero siempre me quedan bien feos :(
",-1
"Que dificil se me hace, a dormir :(
",-1
"@rebecaxavier122 todos os aspectos :(
",-1
"fa lo re extraño, y lo vi hace tres horas :(
",-1
"@SebasArango @Meli_R6 sigueme sebas :(
",-1
"""-Somos muy poco sincronizados.-Si, la historia de mi vida.-Y tu te vas de la mía"".Ay pues que bésens... Si se besaron :(
",-1
"@m4ilsfk me alegro chama, acabo de comer y tú?..El olvido :(
",-1
"@matheuss_pe @gustavoMSvls mas n :(
",-1
"Que fresquito hace en Jerez. No hace falta el aire acondicionado :3.  Y mañana vuelvo a Sevilla :(.
",-1
"Y vuelve esa extraña sensación de lejanía :(
",-1
"@ChloefMoretzfk te guarde unos con mermelada y con manjar :(
",-1
"@LoriaFelipe malavida el viernes compa te apuntas? Es como un pequeñl antro jajajajajaja :(
",-1
"@YoliDN si nunca te veo :(
",-1
"@Matii_GP jajajajaja invitame por lo menos :(
",-1
"cuando estas mal todo esta mal :(
",-1
"NUNCA EN MI VIDA ME SENTII TAN MAL :(
",-1
"@ilkaamartinez Jajajaja los que menos me gustan son los naranjas :(
",-1
"q mal me siento :(
",-1
"@MajoM9_ Si, ¿no es así? :(
",-1
"Te pido una ayudita, es importante para mi, no te enojes, no quiero molestar pero le das mg a mi Foto? htt... — :(. http://t.co/lzzFbjQiqZ
",-1
"Me siento re mal ,y tengo que hacer tarea :(
",-1
":( :( :(:( .Todo mal con todos
",-1
"¿Cómo que apenas es domingo?  :(
",-1
"@RamJ_ sucia si, admitelo. :(
",-1
"la ultima canción... la mala coño :( que en paz descanse uno de los buenos dios te tenga contigo chulito..se van... http://t.co/yxJVs2Rn3a
",-1
"@morgendorffer La extraño :(
",-1
"@VAMSGRAVES @Edpunk_nu porqué pío? yo no hago nada :(
",-1
"Tengo los pies muy friooos :(
",-1
"@avontheaters pero sofia mi amor te como entera!!!! muchas gracias bebe :(
",-1
"@LM_rana porque? :(
",-1
"Es súper feo que la música que mas me está gustando jamás la voy a escuchar en vivo :(
",-1
"Buuu amaneció super nublado :( ☁
",-1
"Mi princesa cada día extrañandote mas :( #april
",-1
"@CristinaOjeda16 @TuiteroGuayaco JAJAJAJAJAJA es tan cierto :( ♡
",-1
"a fav porra :( https://t.co/oS7ZMmgnDN
",-1
"Me voy a quedar sin Internet :(
",-1
"Primer día de colegio de mi hija que me pierdo.. :(
",-1
"Qué bello :( https://t.co/fRLG7pBzSv
",-1
